region,university,category,admission_type,year,department,perfect_score,convert_50_cut,convert_70_cut,grade_50_cut,grade_70_cut,korean,math,inquiry,average,english,recruitment_count,competition_rate,additional_pass,total_apply,pass_num,real_competition_rate
경기,강남대,인문,정시(나),2022,중등특수교육과,1000,,745,,,63,7,52,50.67,3,6,3.67,3,22.02,9,2.45
경기,강남대,인문,정시(나),2023,중등특수교육과,1000,,826,,,,,,82.6,,5,5.6,4,28,9,3.11
경기,강남대,인문,정시(나),2024,글로벌문화학부,1000,,792,,,,,,79.2,,82,4.06,78,332.92,160,2.08
경기,강남대,인문,정시(나),2021,초등특수교육과,1000,,836,,,55,70,82,70.67,,6,3.67,8,22.02,14,1.57
경기,강남대,인문,정시(나),2022,초등특수교육과,1000,,826,,,75,35,69,61,2,7,4.14,5,28.98,12,2.42
경기,강남대,인문,정시(나),2023,초등특수교육과,1000,,824,,,,,,82.4,,6,6.33,3,37.98,9,4.22
경기,강남대,인문,정시(나),2024,초등특수교육과,1000,,794.4,,,,,,79.4,,5,9.2,4,46,9,5.11
경기,경기대,인문,정시(다),2022,미디어영상학과,100,,78.1,,,75,67,73,78.1,3,13,6.46,16,83.98,29,2.9
경기,경기대,인문,정시(다),2023,미디어영상학과,,,,,,,,,88,,14,9.57,20,133.98,34,3.94
경기,경기대,인문,정시(다),2024,미디어영상학과,100,,80.9,,,,,,78,,14,8,23,112,37,3.03
경기,경기대,자연,정시(다),2021,바이오융합학부,100,,76.7,,,65,70.15,71,76.73,,35,3.6,53,126,88,1.43
경기,경기대,자연,정시(다),2024,스마트시티공학부,100,,81.365,,,,,,79.75,,26,5.54,32,144.04,58,2.48
경기,가톨릭대,자연,정시(다),2024,바이오메디컬소프트웨어학과,1000,,835,,,,,,77.33,,10,5.6,15,56,25,2.24
경기,가톨릭대,자연,정시(가),2022,간호학과(자연),1000,,657.04,,,85,95,85.5,88.83,2,16,3.8,6,60.8,22,2.76
경기,가톨릭대,자연,정시(나),2024,간호학과(자연),1000,,665.6,,,,,,89.67,,16,4.44,10,71.04,26,2.73
경기,가톨릭대,인문,정시(가),2021,경영계열,1000,,621.6,,,74,80,77,78.33,,38,3.5,74,133,112,1.19
경기,가톨릭대,인문,정시(다),2022,경영계열,1000,,670.84,,,69,70,83,77,3,42,6.7,36,281.4,78,3.61
경기,가톨릭대,인문,정시(다),2024,경영계열,1000,,812,,,,,,76.67,,43,4.72,60,202.96,103,1.97
경기,가톨릭대,인문,정시(가),2021,국제·법정경계열,1000,,624.3,,,72,80,73,78,,58,3.5,68,203,126,1.61
경기,가톨릭대,인문,정시(나),2022,국제·법정경계열,1000,,666.74,,,69,66,79,75,3,69,6.6,54,455.4,123,3.7
경기,가톨릭대,인문,정시(나),2024,국제‧법정경계열,1000,,829.7,,,,,,77.67,,65,4.38,57,284.7,122,2.33
경기,가톨릭대,자연,정시(나),2022,데이터사이언스학과,1000,,693.37,,,75,79,72,77.67,3,11,6.6,23,72.6,34,2.14
경기,가톨릭대,자연,정시(나),2024,데이터사이언스학과,1000,,840,,,,,,80,,12,6.25,24,75,36,2.08
경기,가톨릭대,자연,정시(나),2021,간호학과(자연),1000,,652.3,,,93,88,90,90.83,,12,4.1,9,49.2,21,2.34
경기,가톨릭대,자연,정시(다),2021,바이오융합공학계열,1000,,625.2,,,78,55,73,73,,46,4.5,91,207,137,1.51
경기,가톨릭대,자연,정시(다),2024,바이오융합공학계열,1000,,837,,,,,,79,,54,5.67,71,306.18,125,2.45
경기,가톨릭대,자연,정시(다),2022,바이오융합공합계열,1000,,690.32,,,73,76,77,76.67,3,51,6.5,78,331.5,129,2.57
경기,가톨릭대,인문,정시(가),2021,사회과학계열,1000,,612.2,,,72,80,77,75.67,,45,3.5,30,157.5,75,2.1
경기,가톨릭대,인문,정시(가),2022,사회과학계열,1000,,670.36,,,69,66,84,76.67,3,52,7.2,56,374.4,108,3.47
경기,가톨릭대,인문,정시(가),2024,사회과학계열,1000,,827.35,,,,,,78,,52,4.46,61,231.92,113,2.05
경기,가톨릭대,자연,정시(다),2021,생활과학계열,1000,,624,,,78,59,67,72.67,,45,5.3,44,238.5,89,2.68
경기,가톨릭대,자연,정시(나),2022,생활과학계열,1000,,679.81,,,59,72,70,71.33,3,52,6.7,25,348.4,77,4.52
경기,가톨릭대,자연,정시(나),2024,생활과학계열,1000,,825.7,,,,,,78.33,,54,4.98,89,268.92,143,1.88
경기,가톨릭대,인문,정시(가),2021,신학과,1000,,565.9,,,45,52,85,67.33,,15,0.6,,9,15,0.6
경기,가천대,예체능,정시(다),2022,회화.조소(회화),,,,,,,,,77.59,,23,4.52,12,103.96,35,2.97
경기,가천대,자연,정시(다),2022,화학과,,,,,,,,,83.57,,15,8.13,15,121.95,30,4.07
경기,가천대,자연,정시(다),2023,화학과,100,,84.47,,,,,,84.47,,15,6.47,22,97.05,37,2.62
경기,가천대,자연,정시(다),2024,화학과,100,,84.18,,,,,,84.18,,17,6.76,35,114.92,52,2.21
경기,가천대,자연,정시(다),2024,화학과,100,,84.18,,,,,,84.18,,17,6.76,35,114.92,52,2.21
경기,가천대,예체능,정시(다)일반1,2021,회화.조소(조소전공),,,,,,,,,74.1,,15,9.7,21,145.5,36,4.04
경기,가천대,예체능,정시(다),2022,회화.조소(조소전공),,,,,,,,,81.62,,17,7.82,32,132.94,49,2.71
경기,가천대,예체능,정시(다),2023,회화.조소(조소전공),100,,77,,,,,,77,,17,9.12,28,155.04,45,3.45
경기,가천대,예체능,정시(다),2024,회화.조소(조소전공),100,,82.5,,,,,,82.5,,13,13.08,16,170.04,29,5.86
경기,가천대,예체능,정시(다),2024,회화.조소(조소전공),100,,82.5,,,,,,82.5,,13,13.08,16,170.04,29,5.86
경기,가천대,예체능,정시(다)일반1,2021,회화.조소(회화),,,,,,,,,76.6,,21,4.3,7,90.3,28,3.23
경기,가톨릭대,의약학,정시(가),2022,약학과,1000,,700.58,,,96,99,91.5,95.17,3,12,5.8,13,69.6,25,2.78
경기,가천대,예체능,정시(다),2023,회화.조소(회화),100,,81.5,,,,,,81.5,,23,5.26,7,120.98,30,4.03
경기,가천대,예체능,정시(다),2024,회화.조소(회화),100,,78,,,,,,78,,15,7.73,20,115.95,35,3.31
경기,가천대,예체능,정시(다),2024,회화.조소(회화),100,,78,,,,,,78,,15,7.73,20,115.95,35,3.31
경기,가톨릭대,자연,정시(다),2021,ICT공학계열,1000,,624.1,,,78,58,71,73.33,,63,4.4,121,277.2,184,1.51
경기,가톨릭대,자연,정시(다),2022,ICT공학계열,1000,,691.32,,,69,76,70,76.67,3,65,6.5,70,422.5,135,3.13
경기,가톨릭대,자연,정시(다),2024,ICT공학계열,1000,,836,,,,,,79.33,,62,5.4,115,334.8,177,1.89
경기,가톨릭대,인문,정시(나),2021,간호학과(인문),1000,,664.4,,,92,95,91,93.17,,12,4.5,13,54,25,2.16
경기,가톨릭대,인문,정시(가),2022,간호학과(인문),1000,,657.5,,,91,94,76.5,88.33,2,16,6.3,12,100.8,28,3.6
경기,가톨릭대,인문,정시(나),2024,간호학과(인문),1000,,666.16,,,,,,89.5,,16,3.81,6,60.96,22,2.77
경기,강남대,인문,정시(다),2024,교육학과,1000,,818.7,,,,,,81.9,,11,10.91,31,120.01,42,2.86
경기,가톨릭대,인문,정시(가),2022,특수교육과,1000,,670.92,,,75,72,80,76,2,12,3.1,10,37.2,22,1.69
경기,가톨릭대,인문,정시(가),2024,특수교육과,1000,,829.2,,,,,,76.67,,12,3.42,13,41.04,25,1.64
경기,강남대,자연,정시(가),2021,ICT공학부,1000,,716,,,38,61,56,54.67,,108,3.21,166,346.68,274,1.27
경기,강남대,자연,정시(가),2022,ICT융합공학부,1000,,781.5,,,,72,56,65.5,4,82,5.35,74,438.7,156,2.81
경기,강남대,자연,정시(가),2023,ICT융합공학부,1000,,823,,,,,,82.3,,86,6.3,103,541.8,189,2.87
경기,강남대,자연,정시(가),2024,ICT융합공학부,1000,,829,,,,,,82.9,,78,5.15,127,401.7,205,1.96
경기,강남대,인문,정시(다),2021,경영관리자율전공학부(야),1000,,685,,,45,52,57,54,,88,2.25,89,198,177,1.12
경기,강남대,인문,정시(다),2021,교육학과,1000,,758,,,36,48,67,57.67,,13,3.92,38,50.96,51,1
경기,강남대,인문,정시(다),2022,교육학과,1000,,790,,,75,20,64,61.67,3,16,9.56,22,152.96,38,4.03
경기,강남대,인문,정시(다),2023,교육학과,1000,,809,,,,,,80.9,,12,9.58,34,114.96,46,2.5
경기,가톨릭대,인문,정시(가),2021,특수교육과,1000,,626.2,,,76,80,77,80,,12,4.1,7,49.2,19,2.59
경기,강남대,인문,정시(가),2021,글로벌경영학부,1000,,794,,,53,65,67,62.67,,59,3.98,118,234.82,177,1.33
경기,강남대,인문,정시(가),2022,글로벌경영학부,1000,,803,,,71,38,67,62.67,3,43,8.79,58,377.97,101,3.74
경기,강남대,인문,정시(가),2023,글로벌경영학부,1000,,823,,,,,,82.3,,39,8.03,55,313.17,94,3.33
경기,강남대,인문,정시(가),2024,글로벌경영학부,1000,,820.7,,,,,,82.1,,39,6.51,100,253.89,139,1.83
경기,강남대,인문,정시(다),2022,글로벌경영학부(야),1000,,673,,,42,44,51,49.67,4,43,5.65,58,242.95,101,2.41
경기,강남대,인문,정시(다),2023,글로벌경영학부(야),1000,,726,,,,,,72.6,,39,8.69,44,338.91,83,4.08
경기,강남대,인문,정시(다),2024,글로벌경영학부(야),1000,,748.4,,,,,,74.8,,39,5.69,64,221.91,103,2.15
경기,강남대,인문,정시(나),2021,글로벌문화학부,1000,,791,,,57,57,64,64,,66,3.61,118,238.26,184,1.29
경기,강남대,인문,정시(나),2022,글로벌문화학부,1000,,760,,,63,33,62,57.67,3,61,6.21,52,378.81,113,3.35
경기,강남대,인문,정시(나),2023,글로벌문화학부,1000,,786,,,,,,78.6,,69,6.48,56,447.12,125,3.58
경기,가톨릭대,자연,정시(가),2021,인공지능학과,1000,,628.5,,,88,55,71,72.33,,28,5.7,73,159.6,101,1.58
경기,가톨릭대,의약학,정시(가),2024,약학과,1000,,715.5,,,,,,96.83,,10,5.7,24,57,34,1.68
경기,가톨릭대,인문,정시(가),2021,어문계열,1000,,622.6,,,74,78,71,77.33,,61,4.1,76,250.1,137,1.83
경기,가톨릭대,인문,정시(다),2022,어문계열,1000,,661.44,,,65,66,84,73.67,3,66,6.3,55,415.8,121,3.44
경기,가톨릭대,인문,정시(다),2024,어문계열,1000,,825.25,,,,,,77,,66,5.23,126,345.18,192,1.8
경기,가톨릭대,자연,정시(다),2021,의생명과학과,1000,,650.8,,,91,78,80,85.33,,11,9.4,20,103.4,31,3.34
경기,가톨릭대,자연,정시(가),2022,의생명과학과,1000,,710.82,,,82,86,84,83.67,3,17,4.7,18,79.9,35,2.28
경기,가톨릭대,자연,정시(가),2024,의생명과학과,1000,,878,,,,,,84.33,,17,4.29,8,72.93,25,2.92
경기,가톨릭대,의약학,정시(나),2021,의예과,1000,,702.6,,,100,100,97,99,,30,3.5,12,105,42,2.5
경기,가톨릭대,의약학,정시(가),2022,의예과,1000,,732,,,100,100,97.5,99,2,37,2.5,14,92.5,51,1.81
경기,가톨릭대,의약학,정시(가),2024,의예과,1000,,749.63,,,,,,99.33,,37,3.03,18,112.11,55,2.04
경기,경기대,자연,정시(다),2024,전자공학부,100,,82.777,,,,,,80.25,,47,4.77,95,224.19,142,1.58
경기,가톨릭대,자연,정시(가),2022,인공지능학과,1000,,698.12,,,78,79,75,79.33,3,11,8.3,21,91.3,32,2.85
경기,가톨릭대,자연,정시(가),2024,인공지능학과,1000,,847,,,,,,79.67,,14,6.36,25,89.04,39,2.28
경기,가톨릭대,인문,정시(가),2021,인문계열,1000,,624.6,,,78,80,73,78.67,,36,3.9,28,140.4,64,2.19
경기,가톨릭대,인문,정시(가),2022,인문계열,1000,,663.24,,,73,66,79,74.33,3,41,6.3,30,258.3,71,3.64
경기,가톨릭대,인문,정시(가),2024,인문계열,1000,,829.35,,,,,,77.67,,38,5.34,77,202.92,115,1.76
경기,가톨릭대,자연,정시(다),2021,자연과학계열,1000,,624.9,,,78,55,71,72.67,,38,4,70,152,108,1.41
경기,가톨릭대,자연,정시(다),2022,자연과학계열,1000,,683.54,,,59,79,69,73.33,3,41,6.7,32,274.7,73,3.76
경기,가톨릭대,자연,정시(다),2024,자연과학계열,1000,,833,,,,,,79,,39,5.85,67,228.15,106,2.15
경기,가톨릭대,무전공,정시(가),2022,자유전공학과(자연생활),1000,,,,,,,,,,1,13,1,13,2,6.5
경기,가천대,예체능,정시(다),2024,디자인(시각기초소양평가),100,,86.5,,,,,,86.5,,7,11.57,1,80.99,8,10.12
경기,가천대,인문,정시(다),2024,미디어커뮤니케이션학과,100,,82.55,,,,,,82.55,,21,8.19,65,171.99,86,2
경기,가천대,인문,정시(다),2023,미디어커뮤니케이션학과,100,,83.8,,,,,,83.8,,18,7.83,36,140.94,54,2.61
경기,가천대,인문,정시(다),2022,미디어커뮤니케이션학과,,,,,,,,,82.77,,19,8.68,19,164.92,38,4.34
경기,가천대,인문,정시(다)일반1,2021,미디어커뮤니케이션학과,,,,,,,,,85.3,,15,7,39,105,54,1.94
경기,가천대,자연,정시(가),2024,물리학과,100,,82.12,,,,,,82.12,,17,6.53,47,111.01,64,1.73
경기,가천대,자연,정시(가),2024,물리학과,100,,82.12,,,,,,82.12,,17,6.53,47,111.01,64,1.73
경기,가천대,자연,정시(나),2023,물리학과,100,,84.06,,,,,,84.06,,15,8.73,16,130.95,31,4.22
경기,가천대,자연,정시(나),2022,물리학과,,,,,,,,,81.93,,17,5.76,12,97.92,29,3.38
경기,가천대,자연,정시(나)일반1,2021,물리학과,,,,,,,,,82.7,,12,7.1,29,85.2,41,2.08
경기,가천대,자연,정시(다),2024,물리치료학과,100,,86.4,,,,,,86.4,,14,8.5,33,119,47,2.53
경기,가천대,자연,정시(다),2024,물리치료학과,100,,86.4,,,,,,86.4,,14,8.5,33,119,47,2.53
경기,가천대,자연,정시(다),2023,물리치료학과,100,,87.85,,,,,,87.85,,13,8.62,22,112.06,35,3.2
경기,가천대,자연,정시(다),2022,물리치료학과,,,,,,,,,88.72,,13,8.77,17,114.01,30,3.8
경기,가천대,자연,정시(다)일반1,2021,물리치료학과,,,,,,,,,89.4,,11,7.9,12,86.9,23,3.78
경기,가천대,인문,정시(다),2024,미디어커뮤니케이션학과,100,,82.55,,,,,,82.55,,21,8.19,65,171.99,86,2
경기,가천대,예체능,정시(다),2024,디자인(시각기초소양평가),100,,86.5,,,,,,86.5,,7,11.57,1,80.99,8,10.12
경기,가천대,예체능,정시(다),2023,디자인(시각기초소양평가),100,,88.5,,,,,,88.5,,20,5.55,10,111,30,3.7
경기,가천대,예체능,정시(다),2022,디자인(시각기초소양평가),,,,,,,,,90.64,,20,7.15,14,143,34,4.21
경기,가천대,예체능,정시(다)일반1,2021,디자인(시각기초소양평가),,,,,,,,,89.6,,15,9.4,10,141,25,5.64
경기,가천대,예체능,정시(다),2024,디자인(시각기초디자인),100,,82.5,,,,,,82.5,,8,7.5,7,60,15,4
경기,가천대,예체능,정시(다),2024,디자인(시각기초디자인),100,,82.5,,,,,,82.5,,8,7.5,7,60,15,4
경기,가천대,예체능,정시(다),2023,디자인(시각기초디자인),100,,84,,,,,,84,,20,6.95,9,139,29,4.79
경기,가천대,예체능,정시(다),2022,디자인(시각기초디자인),,,,,,,,,87.43,,20,10.35,6,207,26,7.96
경기,가천대,예체능,정시(다)일반1,2021,디자인(시각기초디자인),,,,,,,,,80.8,,15,9.9,9,148.5,24,6.19
경기,가천대,예체능,정시(다),2024,디자인(산업기초소양평가),100,,83.5,,,,,,83.5,,7,10.43,4,73.01,11,6.64
경기,가천대,예체능,정시(다),2024,디자인(산업기초소양평가),100,,83.5,,,,,,83.5,,7,10.43,4,73.01,11,6.64
경기,가천대,자연,정시(나),2022,간호학과,,,,,,,,,91.26,,48,3.9,32,187.2,80,2.34
경기,가천대,자연,정시(나),2023,간호학과,100,,89.76,,,,,,89.76,,70,3.86,61,270.2,131,2.06
경기,가천대,자연,정시(나),2024,간호학과,100,,88.92,,,,,,88.92,,61,4.25,60,259.25,121,2.14
경기,가천대,자연,정시(다),2023,방사선학과,100,,87.5,,,,,,87.5,,13,7.77,16,101.01,29,3.48
경기,가천대,인문,정시(나),2024,사회복지학과,100,,81.6,,,,,,81.6,,16,9.56,45,152.96,61,2.51
경기,가천대,인문,정시(나),2024,사회복지학과,100,,81.6,,,,,,81.6,,16,9.56,45,152.96,61,2.51
경기,가천대,인문,정시(나),2023,사회복지학과,100,,81.05,,,,,,81.05,,15,13.33,36,199.95,51,3.92
경기,가천대,인문,정시(나),2022,사회복지학과,,,,,,,,,80.45,,15,8.47,22,127.05,37,3.43
경기,가천대,인문,정시(나)일반1,2021,사회복지학과,,,,,,,,,84.6,,14,7.5,24,105,38,2.76
경기,가천대,인문,정시(가),2024,법학과,100,,81.2,,,,,,81.2,,46,6.39,113,293.94,159,1.85
경기,가천대,인문,정시(가),2024,법학과,100,,81.2,,,,,,81.2,,46,6.39,113,293.94,159,1.85
경기,가천대,인문,정시(가),2023,법학과,100,,81.75,,,,,,81.75,,42,5.67,61,238.14,103,2.31
경기,가천대,인문,정시(가),2022,법학과,,,,,,,,,80.82,,27,6.37,27,171.99,54,3.19
경기,가천대,인문,정시(가)일반2,2021,법학과,,,,,,,,,94.4,,16,9.4,28,150.4,44,3.42
경기,가천대,인문,정시(가)일반1,2021,법학과,,,,,,,,,83.5,,23,4.6,30,105.8,53,2
경기,가천대,자연,정시(가),2023,배터리공학전공,100,,86.26,,,,,,86.26,,17,6.94,18,117.98,35,3.37
경기,가천대,자연,정시(다),2024,방사선학과,100,,87.15,,,,,,87.15,,14,7.14,24,99.96,38,2.63
경기,가천대,자연,정시(다),2024,방사선학과,100,,87.15,,,,,,87.15,,14,7.14,24,99.96,38,2.63
경기,가천대,자연,정시(나),2024,간호학과,100,,88.92,,,,,,88.92,,61,4.25,60,259.25,121,2.14
경기,가천대,자연,정시(다),2022,방사선학과,,,,,,,,,85.33,,13,6.23,24,80.99,37,2.19
경기,가천대,자연,정시(다)일반1,2021,방사선학과,,,,,,,,,87,,10,5.4,15,54,25,2.16
경기,가천대,자연,정시(나),2024,반도체·전자공학부,100,,84.85,,,,,,84.85,,102,5.4,139,550.8,241,2.29
경기,가천대,자연,정시(나),2024,반도체·전자공학부,100,,84.85,,,,,,84.85,,102,5.4,139,550.8,241,2.29
경기,가천대,자연,정시(다),2024,바이오로직스학과,100,,86.12,,,,,,86.12,,41,5.56,63,227.96,104,2.19
경기,가천대,자연,정시(다),2024,바이오로직스학과,100,,86.12,,,,,,86.12,,41,5.56,63,227.96,104,2.19
경기,가천대,자연,정시(다),2024,바이오나노학과,100,,84.75,,,,,,84.75,,16,7.38,44,118.08,60,1.97
경기,가천대,자연,정시(다),2024,바이오나노학과,100,,84.75,,,,,,84.75,,16,7.38,44,118.08,60,1.97
경기,가천대,자연,정시(다),2023,바이오나노학과,100,,85.29,,,,,,85.29,,17,8.47,41,143.99,58,2.48
경기,가천대,자연,정시(다),2022,바이오나노학과,,,,,,,,,82.44,,16,7.75,41,124,57,2.18
경기,가천대,자연,정시(다)일반1,2021,바이오나노학과,,,,,,,,,84.3,,15,6.9,45,103.5,60,1.73
경기,가천대,예체능,정시(다),2023,미술·디자인학부(패션디자인),100,,82.35,,,,,,82.35,,13,12.23,21,158.99,34,4.68
경기,가천대,예체능,정시(다),2022,미술·디자인학부(패션디자인),,,,,,,,,80.41,,13,9.31,19,121.03,32,3.78
경기,가천대,자연,정시(다)일반2,2021,기계공학과,,,,,,,,,94.1,,15,6.5,30,97.5,45,2.17
경기,가천대,인문,정시(가),2023,경찰행정학과,100,,83.55,,,,,,83.55,,17,6.59,23,112.03,40,2.8
경기,가천대,인문,정시(가),2024,경찰행정학과,100,,83.7,,,,,,83.7,,16,7.56,25,120.96,41,2.95
경기,가천대,인문,정시(가),2024,경찰행정학과,100,,83.7,,,,,,83.7,,16,7.56,25,120.96,41,2.95
경기,가천대,인문,정시(가)일반1,2021,관광경영학과,,,,,,,,,85.4,,12,8.7,28,104.4,40,2.61
경기,가천대,인문,정시(가),2022,관광경영학과,,,,,,,,,80.31,,16,9.56,23,152.96,39,3.92
경기,가천대,인문,정시(가),2023,관광경영학과,100,,82,,,,,,82,,16,7.88,28,126.08,44,2.87
경기,가천대,인문,정시(가),2024,관광경영학과,100,,81.5,,,,,,81.5,,17,7.12,48,121.04,65,1.86
경기,가천대,인문,정시(가),2024,관광경영학과,100,,81.5,,,,,,81.5,,17,7.12,48,121.04,65,1.86
경기,가천대,인문,정시(가),2024,금융·빅데이터학부,100,,83.6,,,,,,83.6,,40,7.45,113,298,153,1.95
경기,가천대,인문,정시(가),2024,금융·빅데이터학부,100,,83.6,,,,,,83.6,,40,7.45,113,298,153,1.95
경기,가천대,인문,정시(가)일반1,2021,금융수학과,,,,,,,,,83.3,,14,3.6,17,50.4,31,1.63
경기,가천대,인문,정시(가),2022,금융수학과,,,,,,,,,82.55,,16,5.19,16,83.04,32,2.6
경기,가천대,인문,정시(가),2023,금융수학과,100,,84.79,,,,,,84.79,,16,6.25,19,100,35,2.86
경기,가천대,자연,정시(다)일반1,2021,기계공학과,,,,,,,,,82,,26,4.3,51,111.8,77,1.45
경기,가천대,인문,정시(가),2022,경찰행정학과,,,,,,,,,85.29,,17,5.18,11,88.06,28,3.15
경기,가천대,자연,정시(다),2022,기계공학전공,,,,,,,,,84.76,,29,7.31,32,211.99,61,3.48
경기,가천대,자연,정시(다),2023,기계공학전공,100,,84.98,,,,,,84.98,,42,6.36,82,267.12,124,2.15
경기,가천대,자연,정시(다),2024,기계공학전공,100,,84.54,,,,,,84.54,,41,6.78,129,277.98,170,1.64
경기,가천대,자연,정시(다),2024,기계공학전공,100,,84.54,,,,,,84.54,,41,6.78,129,277.98,170,1.64
경기,가천대,인문,정시(가)일반1,2021,도시계획·조경학부,,,,,,,,,84.8,,16,4.8,26,76.8,42,1.83
